path,line,summary,category,severity,remediation_hint,test
web/src/modules/app.js,212,// For local: embeddings prefer local/ollama; rerank prefer huggingface/local,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,213,"return (kind==='embed') ? ['local','ollama'] : ['huggingface','local','ollama','mlx'];",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,314,// Budget-aware defaults (avoid paid providers at $0),knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,315,const hasLocal = scan?.runtimes?.ollama || scan?.runtimes?.coreml;,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,435,const hasLocal = !!(scan?.runtimes?.ollama || scan?.runtimes?.coreml);,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,454,"GEN_MODEL: 'gpt-4o-mini', EMBEDDING_TYPE: 'openai', RERANK_BACKEND: 'local',",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,463,"GEN_MODEL: 'gpt-4o-mini', EMBEDDING_TYPE: 'openai', RERANK_BACKEND: 'cohere',",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,568,"<div style=""width:48px;height:48px;border:3px solid var(--line);border-top-color:var(--accent);border-radius:50%;animation:spin 1s linear infinite;margin-bottom:16px;""></div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,569,"<p style=""font-size:14px;color:var(--fg-muted);"">Analyzing hardware and generating profile...</p>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,604,// Fallback to simple display,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,606,"resultsContent.innerHTML = '<pre style=""color: var(--err);padding:20px;"">Error rendering profile: ' + err.message + '</pre>';",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,613,// Fallback to old method,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,615,"resultsContent.innerHTML = '<pre style=""padding:20px;color: var(--fg-muted);"">' + JSON.stringify(winner.env, null, 2) + '</pre>';",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,675,const hasLocal = scan?.runtimes?.ollama || scan?.runtimes?.coreml;,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,678,const defaultEmb = budgetNum === 0 ? (hasLocal ? 'local' : 'mxbai') : 'openai';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,679,const defaultRprov = budgetNum === 0 ? (hasLocal ? 'local' : 'none') : 'cohere';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,683,"EMBEDDING_TYPE: defaultEmb,",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,684,"RERANK_BACKEND: defaultRprov,",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,767,state.defaultProfile = d.default || null;,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1009,e.preventDefault();,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1032,const currentRepo = (data.env && data.env.REPO) || data.default_repo || 'agro';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1117,const repo = env.REPO || data.default_repo || 'agro';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1155,"<div style=""font-size:14px;font-weight:600;color:var(--accent);margin-bottom:8px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1158,"<div style=""font-size:12px;color:var(--fg);margin-bottom:4px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1161,"<div style=""font-size:12px;color:var(--fg);margin-bottom:4px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1164,"<div style=""font-size:12px;color:var(--fg);margin-bottom:4px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1167,"<div style=""font-size:11px;color:var(--fg-muted);margin-top:8px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1170,"<div style=""font-size:11px;color:var(--fg-muted);margin-top:6px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1171,"→ View keywords in <span style=""color:var(--accent);font-weight:600;"">Repos & Indexing</span> tab",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1271,"if (chatInput) chatInput.addEventListener('keydown', (e)=>{ if ((e.ctrlKey||e.metaKey) && e.key==='Enter') { e.preventDefault(); sendChat(); }});",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1425,e.preventDefault();,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1437,const repo = (c.env && (c.env.REPO || c.default_repo)) || '(none)';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1638,"ENRICH_BACKEND: 'Force enrich backend (mlx or ollama).',",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1670,"CONF_ANY: 'Accept if overall confidence exceeds this fallback threshold.',",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1678,"REPO_PATH: 'Fallback path when repos.json is absent.',",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1777,"if (!lines || !lines.length) return '<div style=""color:var(--fg-muted);font-size:13px;"">Ready to index...</div>';",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1778,"return `<div style=""color: var(--fg-muted);font-size:12px;"">${lines.join('<br>')}</div>`;",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1786,"<div style=""display:flex;justify-content:space-between;align-items:center;margin-bottom:16px;padding-bottom:12px;border-bottom:1px solid var(--line);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1787,"<div style=""display:flex;align-items:center;gap:12px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1788,"<div style=""width:6px;height:6px;border-radius:50%;background:var(--accent);box-shadow:0 0 8px var(--accent);""></div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1790,"<div style=""font-size:16px;font-weight:600;color:var(--fg);letter-spacing:-0.3px;"">${metadata.current_repo}</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1791,"<div style=""font-size:11px;color:var(--fg-muted);text-transform:uppercase;letter-spacing:0.5px;margin-top:2px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1796,"<div style=""text-align:right;font-size:10px;color:var(--fg-muted);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1804,"<div style=""display:grid;grid-template-columns:1fr 1fr;gap:12px;margin-bottom:16px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1805,"<div style=""background:var(--code-bg);padding:12px;border-radius:6px;border:1px solid var(--line);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1807,"<div style=""font-size:14px;font-weight:600;color:var(--link);font-family:'SF Mono',monospace;"">${metadata.embedding_model}</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1809,"<div style=""background:var(--code-bg);padding:12px;border-radius:6px;border:1px solid var(--line);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1810,"<div style=""font-size:10px;color:var(--fg-muted);text-transform:uppercase;letter-spacing:0.5px;margin-bottom:6px;"">Keywords</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1811,"<div style=""font-size:14px;font-weight:600;color:var(--warn);font-family:'SF Mono',monospace;"">${metadata.keywords_count.toLocaleString()}</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1818,"html.push(`<div style=""margin-bottom:12px;""><div style=""font-size:11px;font-weight:600;color:var(--accent);text-transform:uppercase;letter-spacing:0.5px;margin-bottom:10px;"">Index Profiles</div></div>`);",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1824,"<div style=""background:var(--code-bg);border:1px solid ${repo.has_cards ? 'var(--accent)' : 'var(--line)'};border-radius:6px;padding:12px;margin-bottom:8px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1825,"<div style=""display:flex;justify-content:space-between;align-items:start;margin-bottom:10px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1827,"<div style=""font-size:13px;font-weight:600;color:var(--fg);margin-bottom:4px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1828,"${repo.name} <span style=""font-size:10px;color:var(--fg-muted);font-weight:400;"">/ ${repo.profile}</span>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1830,"<div style=""font-size:11px;color:var(--fg-muted);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1836,"<div style=""font-size:14px;font-weight:600;color:var(--accent);font-family:'SF Mono',monospace;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1841,"<div style=""display:grid;grid-template-columns:repeat(3,1fr);gap:8px;font-size:10px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1845,"<div style=""color:var(--link);font-family:'SF Mono',monospace;font-size:11px;"">${formatBytes(repo.sizes.chunks)}</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1851,"<div style=""color:var(--warn);font-family:'SF Mono',monospace;font-size:11px;"">${formatBytes(repo.sizes.bm25)}</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1857,"<div style=""color:var(--accent);font-family:'SF Mono',monospace;font-size:11px;"">${formatBytes(repo.sizes.cards)}</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1863,"<summary style=""cursor:pointer;font-size:10px;color:var(--fg-muted);padding:4px 0;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1866,"<div style=""margin-top:6px;padding:8px;background:var(--code-bg);border-radius:4px;font-size:10px;font-family:'SF Mono',monospace;color:var(--fg-muted);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1880,"<div style=""display:flex;justify-content:space-between;align-items:center;padding-top:12px;border-top:1px solid var(--line);"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1881,"<div style=""font-size:12px;color:var(--fg-muted);text-transform:uppercase;letter-spacing:0.5px;"">Total Index Storage</div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/app.js,1882,"<div style=""font-size:18px;font-weight:700;color:var(--accent);font-family:'SF Mono',monospace;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,46,"<div style=\""width:48px;height:48px;border:3px solid var(--line);border-top-color:var(--accent);border-radius:50%;animation:spin 1s linear infinite;margin-bottom:16px;\""></div>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,47,"<p id=\""apv2-phase\"" style=\""font-size:14px;color:var(--fg-muted);\"">Selecting profile with v2 engine...</p>",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,87,"results.innerHTML = '<pre style=""color:var(--err);padding:20px;"">'+(err?.message||String(err))+'</pre>';",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,111,// Fallbacks from cost panel when Advanced fields are blank,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,123,// MQ default from current env if not provided,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,171,div.style.cssText = 'margin-top:10px;padding:10px;border:1px solid var(--line);border-radius:6px;background:var(--card-bg);color:var(--fg-muted);font-size:12px;';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,181,"if (results){ results.innerHTML = '<div style=""padding:20px;"">'+",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,182,"'<div style=""color:var(--err); font-weight:600; margin-bottom:8px;"">Auto‑Profile v2 error</div>'+",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/autoprofile_v2.js,184,"'<details style=""margin-top:12px;""><summary style=""cursor:pointer; color:var(--fg-muted);"">Payload</summary><pre style=""color:var(--fg-muted); white-space:pre-wrap;"">'+payloadStr+'</pre></details>'+",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/cards_builder.js,23,sel.value = (config.env && config.env.REPO) || config.default_repo || 'agro';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,4,// Default chat settings,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,5,const DEFAULT_CHAT_SETTINGS = {,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,31,"return { ...DEFAULT_CHAT_SETTINGS, ...JSON.parse(saved) };",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,36,return { ...DEFAULT_CHAT_SETTINGS };,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,89,"'Clear old chat data or reset settings to defaults',",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,101,// Reset settings to defaults,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,103,if (!confirm('Reset all chat settings to defaults?')) return;,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,105,chatSettings = { ...DEFAULT_CHAT_SETTINGS };,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,108,"showToast('Chat settings reset to defaults', 'success');",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,363,"// Extract and link file paths (e.g., server/app.py:123-145 or just server/app.py)",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,529,empty.style.cssText = 'color:var(--fg-muted); font-size:12px; padding:8px 12px;';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,535,btn.style.cssText = 'display:block;width:100%;text-align:left;background:none;border:none;color: var(--fg);padding:6px 12px;font-size:12px;cursor:pointer;';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,556,exp.style.cssText = 'display:block;width:100%;text-align:left;background:none;border:none;color: var(--fg);padding:8px 12px;font-size:12px;cursor:pointer;';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,561,clr.style.cssText = 'display:block;width:100%;text-align:left;background:none;border:none;color:var(--err);padding:8px 12px;font-size:12px;cursor:pointer;';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/chat.js,645,e.preventDefault();,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,86,} else if (data.default_repo) {,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,87,repoSelect.value = data.default_repo;,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,91,// Seed Cards Builder defaults,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,93,const def = String(env.CARDS_ENRICH_DEFAULT ?? '1');,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,94,const sel = document.getElementById('cards-enrich-default'); if (sel) sel.value = def;,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,98,// Seed cost panel defaults from pricing if fields are empty,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,111,if (/^gpt-|^o\w+:/i.test(gm)) provGuess = 'openai';,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,141,// Wizard defaults: seed from env,knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,180,"<div class=""input-group full-width"" style=""margin-top:12px;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
web/src/modules/config.js,185,"<input type=""text"" id=""kw-filter-${rname}"" placeholder=""filter..."" style=""width:60%;"">",knob,med,"Move to RetrievalConfig (FINAL_K, MQ_REWRITES, VECTOR_BACKEND).",Change FINAL_K or MQ_REWRITES; call /api/search?q=... and compare counts.
